,ID,Question,Response,value
4139,4723,Q19,"It has half the volume, but same density of the original block",1
4140,4726,Q19,"It has half the volume, but same density of the original block",1
4141,4714,Q19,"It has half the volume, but same density of the original block",1
4142,4730,Q19,"It has half the volume, but same density of the original block",1
4143,4725,Q19,"It has half the volume, but same density of the original block",1
4144,4727,Q19,"It has half the volume, but same density of the original block",1
4145,4753B,Q19,"It has half the volume, but same density of the original block",1
4146,4746B,Q19,"It has half the volume, but same density of the original block",1
4147,4763B,Q19,"It has half the volume, but same density of the original block",1
4148,4759,Q19,"It has half the volume, but same density of the original block",1
4149,4768,Q19,"It has half the volume, but same density of the original block",1
4150,4762,Q19,"It has half the volume, but same density of the original block",1
4151,4764,Q19,"It has half the volume, but same density of the original block",1
4152,4758,Q19,"It has half the volume, but same density of the original block",1
4153,4769,Q19,"It has half the volume, but same density of the original block",1
4154,4756B,Q19,"It has half the volume, but same density of the original block",1
4155,4755B,Q19,"It has half the volume, but same density of the original block",1
4156,4739,Q19,"It has half the volume, but same density of the original block",1
4157,4754,Q19,"It has half the volume, but same density of the original block",1
4158,4755,Q19,"It has half the volume, but same density of the original block",1
4159,4742,Q19,"It has half the volume, but same density of the original block",1
4160,4748,Q19,"It has half the volume, but same density of the original block",1
4161,4753,Q19,"It has half the volume, but same density of the original block",1
4162,4767,Q19,"It has half the volume, but same density of the original block",1
4163,4763,Q19,"It has half the volume, but same density of the original block",1
4164,4768,Q19,"It has half the volume, but same density of the original block",1
4165,4764,Q19,"It has half the volume, but same density of the original block",1
4166,4770,Q19,"It has half the volume, but same density of the original block",1
4167,4771,Q19,"It has half the volume, but same density of the original block",1
4168,4824,Q19,"It has half the volume, but same density of the original block",1
4169,4815,Q19,"It has half the volume, but same density of the original block",1
4170,4819,Q19,"It has half the volume, but same density of the original block",1
4171,4822,Q19,"It has half the volume, but same density of the original block",1
4172,4781,Q19,"It has half the volume, but same density of the original block",1
4173,4789,Q19,"It has half the volume, but same density of the original block",1
4174,4786,Q19,"It has half the volume, but same density of the original block",1
4175,4783,Q19,"It has half the volume, but same density of the original block",1
4176,4785,Q19,"It has half the volume, but same density of the original block",1
4177,4780,Q19,"It has half the volume, but same density of the original block",1
4178,4784,Q19,"It has half the volume, but same density of the original block",1
4179,4779,Q19,"It has half the volume, but same density of the original block",1
4180,4795,Q19,"It has half the volume, but same density of the original block",1
4181,4796,Q19,"It has half the volume, but same density of the original block",1
4182,4808,Q19,"It has half the volume, but same density of the original block",1
4183,4806,Q19,"It has half the volume, but same density of the original block",1
4184,4809,Q19,"It has half the volume, but same density of the original block",1
4185,4807,Q19,"It has half the volume, but same density of the original block",1
4186,4812,Q19,"It has half the volume, but same density of the original block",1
4187,4803,Q19,"It has half the volume, but same density of the original block",1
4188,4802,Q19,"It has half the volume, but same density of the original block",1
4189,4813,Q19,"It has half the volume, but same density of the original block",1
4190,4836,Q19,"It has half the volume, but same density of the original block",1
4191,4833,Q19,"It has half the volume, but same density of the original block",1
4192,4828,Q19,"It has half the volume, but same density of the original block",1
4193,4834,Q19,"It has half the volume, but same density of the original block",1
4194,4835,Q19,"It has half the volume, but same density of the original block",1
4195,4827,Q19,"It has half the volume, but same density of the original block",1
4196,4829,Q19,"It has half the volume, but same density of the original block",1
4197,4830,Q19,"It has half the volume, but same density of the original block",1
4198,4846,Q19,"It has half the volume, but same density of the original block",1
4199,4581,Q19,"It has half the volume, but same density of the original block",1
4200,4849,Q19,"It has half the volume, but same density of the original block",1
4201,4842,Q19,"It has half the volume, but same density of the original block",1
4202,4852,Q19,"It has half the volume, but same density of the original block",1
4203,4752,Q19,"It has half the volume, but same density of the original block",1
4204,4871,Q19,"It has half the volume, but same density of the original block",1
4205,4864,Q19,"It has half the volume, but same density of the original block",1
4206,4869,Q19,"It has half the volume, but same density of the original block",1
4207,4862,Q19,"It has half the volume, but same density of the original block",1
4208,4868,Q19,"It has half the volume, but same density of the original block",1
4209,4861,Q19,"It has half the volume, but same density of the original block",1
4210,4883,Q19,"It has half the volume, but same density of the original block",1
4211,4919,Q19,"It has half the volume, but same density of the original block",1
4212,4879,Q19,"It has half the volume, but same density of the original block",1
4213,4897,Q19,"It has half the volume, but same density of the original block",1
4214,4911,Q19,"It has half the volume, but same density of the original block",1
4215,4904,Q19,"It has half the volume, but same density of the original block",1
4216,4895,Q19,"It has half the volume, but same density of the original block",1
4217,4910,Q19,"It has half the volume, but same density of the original block",1
4218,4901,Q19,"It has half the volume, but same density of the original block",1
4219,4884,Q19,"It has half the volume, but same density of the original block",1
4220,4898,Q19,"It has half the volume, but same density of the original block",1
4221,4917,Q19,"It has half the volume, but same density of the original block",1
4222,4924,Q19,"It has half the volume, but same density of the original block",1
4223,4908,Q19,"It has half the volume, but same density of the original block",1
4224,4900,Q19,"It has half the volume, but same density of the original block",1
4225,4922,Q19,"It has half the volume, but same density of the original block",1
4226,4906,Q19,"It has half the volume, but same density of the original block",1
4227,4899,Q19,"It has half the volume, but same density of the original block",1
4228,4885,Q19,"It has half the volume, but same density of the original block",1
4229,4914,Q19,"It has half the volume, but same density of the original block",1
4230,4909,Q19,"It has half the volume, but same density of the original block",1
4231,4912,Q19,"It has half the volume, but same density of the original block",1
4232,4926,Q19,"It has half the volume, but same density of the original block",1
4233,4888,Q19,"It has half the volume, but same density of the original block",1
4234,4896,Q19,"It has half the volume, but same density of the original block",1
4235,4927,Q19,"It has half the volume, but same density of the original block",1
4236,4878,Q19,"It has half the volume, but same density of the original block",1
4237,4880,Q19,"It has half the volume, but same density of the original block",1
4238,4887,Q19,"It has half the volume, but same density of the original block",1
4239,4233,Q18,it has the same density as the original block,1
4240,4236,Q18,it has the same density as the original block,1
4241,4227,Q18,it has the same density as the original block,1
4242,4226,Q18,it has the same density as the original block,1
4243,4267,Q18,it has the same density as the original block,1
4244,4255,Q18,it has the same density as the original block,1
4245,4261,Q18,it has the same density as the original block,1
4246,4246,Q18,it has the same density as the original block,1
4247,4241,Q18,it has the same density as the original block,1
4248,4247,Q18,it has the same density as the original block,1
4249,4263,Q18,it has the same density as the original block,1
4250,4244,Q18,it has the same density as the original block,1
4251,4257,Q18,it has the same density as the original block,1
4252,4276,Q18,it has the same density as the original block,1
4253,4272,Q18,it has the same density as the original block,1
4254,4284,Q18,it has the same density as the original block,1
4255,4280,Q18,it has the same density as the original block,1
4256,4275,Q18,it has the same density as the original block,1
4257,4273,Q18,it has the same density as the original block,1
4258,4286,Q18,it has the same density as the original block,1
4259,4285,Q18,it has the same density as the original block,1
4260,4243,Q18,it has the same density as the original block,1
4261,4271,Q18,it has the same density as the original block,1
4262,4264,Q18,it has the same density as the original block,1
4263,4268,Q18,it has the same density as the original block,1
4264,4258,Q18,it has the same density as the original block,1
4265,4249,Q18,it has the same density as the original block,1
4266,4260,Q18,it has the same density as the original block,1
4267,4248,Q18,it has the same density as the original block,1
4268,4290,Q18,it has the same density as the original block,1
4269,4288,Q18,it has the same density as the original block,1
4270,4315,Q18,it has the same density as the original block,1
4271,4318,Q18,it has the same density as the original block,1
4272,4036,Q18,it has the same density as the original block,1
4273,4278,Q18,it has the same density as the original block,1
4274,4291,Q18,it has the same density as the original block,1
4275,4282K,Q18,it has the same density as the original block,1
4276,4443,Q18,it has the same density as the original block,1
4277,4327,Q18,it has the same density as the original block,1
4278,4337,Q18,it has the same density as the original block,1
4279,4328,Q18,it has the same density as the original block,1
4280,4324,Q18,it has the same density as the original block,1
4281,4338,Q18,it has the same density as the original block,1
4282,4332,Q18,it has the same density as the original block,1
4283,4347,Q18,it has the same density as the original block,1
4284,4353,Q18,it has the same density as the original block,1
4285,4367,Q18,it has the same density as the original block,1
4286,4365,Q18,it has the same density as the original block,1
4287,4373,Q18,it has the same density as the original block,1
4288,4359,Q18,it has the same density as the original block,1
4289,4352,Q18,it has the same density as the original block,1
4290,4362,Q18,it has the same density as the original block,1
4291,4363,Q18,it has the same density as the original block,1
4292,4366,Q18,it has the same density as the original block,1
4293,4356,Q18,it has the same density as the original block,1
4294,4364,Q18,it has the same density as the original block,1
4295,4355,Q18,it has the same density as the original block,1
4296,4342,Q18,it has the same density as the original block,1
4297,4390,Q18,it has the same density as the original block,1
4298,4385,Q18,it has the same density as the original block,1
4299,4384,Q18,it has the same density as the original block,1
4300,4392,Q18,it has the same density as the original block,1
4301,4394,Q18,it has the same density as the original block,1
4302,4379,Q18,it has the same density as the original block,1
4303,4410,Q18,it has the same density as the original block,1
4304,4411,Q18,it has the same density as the original block,1
4305,4400,Q18,it has the same density as the original block,1
4306,4407,Q18,it has the same density as the original block,1
4307,4413,Q18,it has the same density as the original block,1
4308,4401,Q18,it has the same density as the original block,1
4309,4429,Q18,it has the same density as the original block,1
4310,4442,Q18,it has the same density as the original block,1
4311,4428,Q18,it has the same density as the original block,1
4312,4433,Q18,it has the same density as the original block,1
4313,4423,Q18,it has the same density as the original block,1
4314,4436,Q18,it has the same density as the original block,1
4315,4430,Q18,it has the same density as the original block,1
4316,4441,Q18,it has the same density as the original block,1
4317,4426,Q18,it has the same density as the original block,1
4318,4446,Q18,it has the same density as the original block,1
4319,4432,Q18,it has the same density as the original block,1
4320,4438,Q18,it has the same density as the original block,1
4321,4449,Q18,it has the same density as the original block,1
4322,4435,Q18,it has the same density as the original block,1
4323,4448,Q18,it has the same density as the original block,1
4324,4455,Q18,it has the same density as the original block,1
4325,4451,Q18,it has the same density as the original block,1
4326,4447,Q18,it has the same density as the original block,1
4327,4458,Q18,it has the same density as the original block,1
4328,4450,Q18,it has the same density as the original block,1
4329,4453,Q18,it has the same density as the original block,1
4330,4452,Q18,it has the same density as the original block,1
4331,4490,Q18,it has the same density as the original block,1
4332,4465,Q18,it has the same density as the original block,1
4333,4479,Q18,it has the same density as the original block,1
4334,4482,Q18,it has the same density as the original block,1
4335,4500,Q18,it has the same density as the original block,1
4336,4461,Q18,it has the same density as the original block,1
4337,4494,Q18,it has the same density as the original block,1
4338,4517,Q18,it has the same density as the original block,1
4339,4502,Q18,it has the same density as the original block,1
4340,4344,Q18,it has the same density as the original block,1
4341,4279,Q18,it has the same density as the original block,1
4342,4341,Q18,it has the same density as the original block,1
4343,4279,Q18,it has the same density as the original block,1
4344,4281,Q18,it has the same density as the original block,1
4345,4245,Q18,it has the same density as the original block,1
4346,4335,Q18,it has the same density as the original block,1
4347,4350,Q18,it has the same density as the original block,1
4348,4537,Q18,it has the same density as the original block,1
4349,4571,Q18,it has the same density as the original block,1
4350,4566,Q18,it has the same density as the original block,1
4351,4546,Q18,it has the same density as the original block,1
4352,4554,Q18,it has the same density as the original block,1
4353,4540,Q18,it has the same density as the original block,1
4354,4549,Q18,it has the same density as the original block,1
4355,4574,Q18,it has the same density as the original block,1
4356,4548,Q18,it has the same density as the original block,1
4357,4358,Q18,it has the same density as the original block,1
4358,4374,Q18,it has the same density as the original block,1
4359,4314,Q18,it has the same density as the original block,1
4360,4326F,Q18,it has the same density as the original block,1
4361,4281,Q18,it has the same density as the original block,1
4362,4316,Q18,it has the same density as the original block,1
4363,4292R,Q18,it has the same density as the original block,1
4364,4329,Q18,it has the same density as the original block,1
4365,4375,Q18,it has the same density as the original block,1
4366,4371,Q18,it has the same density as the original block,1
4367,4648,Q18,it has the same density as the original block,1
4368,4632,Q18,it has the same density as the original block,1
4369,4664,Q18,it has the same density as the original block,1
4370,4636,Q18,it has the same density as the original block,1
4371,4668C,Q18,it has the same density as the original block,1
4372,4295,Q18,it has the same density as the original block,1
4373,4643,Q18,it has the same density as the original block,1
4374,4642,Q18,it has the same density as the original block,1
4375,4672,Q18,it has the same density as the original block,1
4376,4660,Q18,it has the same density as the original block,1
4377,4678,Q18,it has the same density as the original block,1
4378,4676,Q18,it has the same density as the original block,1
4379,4666,Q18,it has the same density as the original block,1
4380,4611,Q18,it has the same density as the original block,1
4381,4626,Q18,it has the same density as the original block,1
4382,4589,Q18,it has the same density as the original block,1
4383,4586,Q18,it has the same density as the original block,1
4384,4581F,Q18,it has the same density as the original block,1
4385,4627,Q18,it has the same density as the original block,1
4386,4623,Q18,it has the same density as the original block,1
4387,4601,Q18,it has the same density as the original block,1
4388,4600,Q18,it has the same density as the original block,1
4389,4609,Q18,it has the same density as the original block,1
4390,4579,Q18,it has the same density as the original block,1
4391,4592,Q18,it has the same density as the original block,1
4392,4670,Q18,it has the same density as the original block,1
4393,4669,Q18,it has the same density as the original block,1
4394,4395,Q18,it has the same density as the original block,1
4395,4653F,Q18,it has the same density as the original block,1
4396,4506,Q18,it has the same density as the original block,1
4397,4668,Q18,it has the same density as the original block,1
4398,4684,Q18,it has the same density as the original block,1
4399,4637,Q18,it has the same density as the original block,1
4400,4707,Q18,it has the same density as the original block,1
4401,4723,Q18,it has the same density as the original block,1
4402,4726,Q18,it has the same density as the original block,1
4403,4714,Q18,it has the same density as the original block,1
4404,4731,Q18,it has the same density as the original block,1
4405,4753B,Q18,it has the same density as the original block,1
4406,4763B,Q18,it has the same density as the original block,1
4407,4759,Q18,it has the same density as the original block,1
4408,4766,Q18,it has the same density as the original block,1
4409,4768,Q18,it has the same density as the original block,1
4410,4764,Q18,it has the same density as the original block,1
4411,4758,Q18,it has the same density as the original block,1
4412,4756B,Q18,it has the same density as the original block,1
4413,4710,Q18,it has the same density as the original block,1
4414,4739,Q18,it has the same density as the original block,1
4415,4748,Q18,it has the same density as the original block,1
4416,4767,Q18,it has the same density as the original block,1
4417,4768,Q18,it has the same density as the original block,1
4418,4770,Q18,it has the same density as the original block,1
4419,4769,Q18,it has the same density as the original block,1
4420,4771,Q18,it has the same density as the original block,1
4421,4824,Q18,it has the same density as the original block,1
4422,4818,Q18,it has the same density as the original block,1
4423,4781,Q18,it has the same density as the original block,1
4424,4789,Q18,it has the same density as the original block,1
4425,4786,Q18,it has the same density as the original block,1
4426,4783,Q18,it has the same density as the original block,1
4427,4785,Q18,it has the same density as the original block,1
4428,4780,Q18,it has the same density as the original block,1
4429,4784,Q18,it has the same density as the original block,1
4430,4779,Q18,it has the same density as the original block,1
4431,4795,Q18,it has the same density as the original block,1
4432,4796,Q18,it has the same density as the original block,1
4433,4808,Q18,it has the same density as the original block,1
4434,4806,Q18,it has the same density as the original block,1
4435,4809,Q18,it has the same density as the original block,1
4436,4807,Q18,it has the same density as the original block,1
4437,4812,Q18,it has the same density as the original block,1
4438,4803,Q18,it has the same density as the original block,1
4439,4802,Q18,it has the same density as the original block,1
4440,4813,Q18,it has the same density as the original block,1
4441,4836,Q18,it has the same density as the original block,1
4442,4828,Q18,it has the same density as the original block,1
4443,4834,Q18,it has the same density as the original block,1
4444,4835,Q18,it has the same density as the original block,1
4445,4827,Q18,it has the same density as the original block,1
4446,4829,Q18,it has the same density as the original block,1
4447,4830,Q18,it has the same density as the original block,1
4448,4846,Q18,it has the same density as the original block,1
4449,4855,Q18,it has the same density as the original block,1
4450,4581,Q18,it has the same density as the original block,1
4451,4842,Q18,it has the same density as the original block,1
4452,4752,Q18,it has the same density as the original block,1
4453,4866,Q18,it has the same density as the original block,1
4454,4869,Q18,it has the same density as the original block,1
4455,4862,Q18,it has the same density as the original block,1
4456,4861,Q18,it has the same density as the original block,1
4457,4892,Q18,it has the same density as the original block,1
4458,4879,Q18,it has the same density as the original block,1
4459,4883,Q18,it has the same density as the original block,1
4460,4919,Q18,it has the same density as the original block,1
4461,4879,Q18,it has the same density as the original block,1
4462,4913,Q18,it has the same density as the original block,1
4463,4897,Q18,it has the same density as the original block,1
4464,4911,Q18,it has the same density as the original block,1
4465,4904,Q18,it has the same density as the original block,1
4466,4895,Q18,it has the same density as the original block,1
4467,4910,Q18,it has the same density as the original block,1
4468,4901,Q18,it has the same density as the original block,1
4469,4884,Q18,it has the same density as the original block,1
4470,4898,Q18,it has the same density as the original block,1
4471,4917,Q18,it has the same density as the original block,1
4472,4924,Q18,it has the same density as the original block,1
4473,4908,Q18,it has the same density as the original block,1
4474,4900,Q18,it has the same density as the original block,1
4475,4906,Q18,it has the same density as the original block,1
4476,4899,Q18,it has the same density as the original block,1
4477,4885,Q18,it has the same density as the original block,1
4478,4914,Q18,it has the same density as the original block,1
4479,4909,Q18,it has the same density as the original block,1
4480,4912,Q18,it has the same density as the original block,1
4481,4926,Q18,it has the same density as the original block,1
4482,4888,Q18,it has the same density as the original block,1
4483,4896,Q18,it has the same density as the original block,1
4484,4878,Q18,it has the same density as the original block,1
4485,4923,Q18,it has the same density as the original block,1
4486,4880,Q18,it has the same density as the original block,1
4487,4920,Q18,it has the same density as the original block,1
4488,4887,Q18,it has the same density as the original block,1
4489,4232,Q17,it has the same mass as the original block,0
4490,4236,Q17,it has the same mass as the original block,0
4491,4251,Q17,it has the same mass as the original block,0
4492,4256,Q17,it has the same mass as the original block,0
4493,4257,Q17,it has the same mass as the original block,0
4494,4270,Q17,it has the same mass as the original block,0
4495,4290,Q17,it has the same mass as the original block,0
4496,4283,Q17,it has the same mass as the original block,0
4497,4312,Q17,it has the same mass as the original block,0
4498,4294,Q17,it has the same mass as the original block,0
4499,4278,Q17,it has the same mass as the original block,0
4500,4291,Q17,it has the same mass as the original block,0
4501,4293,Q17,it has the same mass as the original block,0
4502,4332,Q17,it has the same mass as the original block,0
4503,4357,Q17,it has the same mass as the original block,0
4504,4373,Q17,it has the same mass as the original block,0
4505,4391,Q17,it has the same mass as the original block,0
4506,4393,Q17,it has the same mass as the original block,0
4507,4384,Q17,it has the same mass as the original block,0
4508,4410,Q17,it has the same mass as the original block,0
4509,4411,Q17,it has the same mass as the original block,0
4510,4400,Q17,it has the same mass as the original block,0
4511,4396,Q17,it has the same mass as the original block,0
4512,4397,Q17,it has the same mass as the original block,0
4513,4432,Q17,it has the same mass as the original block,0
4514,4449,Q17,it has the same mass as the original block,0
4515,4408,Q17,it has the same mass as the original block,0
4516,4490,Q17,it has the same mass as the original block,0
4517,4479,Q17,it has the same mass as the original block,0
4518,4515,Q17,it has the same mass as the original block,0
4519,4326,Q17,it has the same mass as the original block,0
4520,4360,Q17,it has the same mass as the original block,0
4521,4558,Q17,it has the same mass as the original block,0
4522,4573,Q17,it has the same mass as the original block,0
4523,4566,Q17,it has the same mass as the original block,0
4524,4554,Q17,it has the same mass as the original block,0
4525,4549,Q17,it has the same mass as the original block,0
4526,4560,Q17,it has the same mass as the original block,0
4527,4548,Q17,it has the same mass as the original block,0
4528,4545,Q17,it has the same mass as the original block,0
4529,4316,Q17,it has the same mass as the original block,0
4530,4371,Q17,it has the same mass as the original block,0
4531,4664,Q17,it has the same mass as the original block,0
4532,4643,Q17,it has the same mass as the original block,0
4533,4660,Q17,it has the same mass as the original block,0
4534,4626,Q17,it has the same mass as the original block,0
4535,4589,Q17,it has the same mass as the original block,0
4536,4627,Q17,it has the same mass as the original block,0
4537,4583,Q17,it has the same mass as the original block,0
4538,4620,Q17,it has the same mass as the original block,0
4539,4656,Q17,it has the same mass as the original block,0
4540,4714,Q17,it has the same mass as the original block,0
4541,4766,Q17,it has the same mass as the original block,0
4542,4762,Q17,it has the same mass as the original block,0
4543,4754B,Q17,it has the same mass as the original block,0
4544,4755B,Q17,it has the same mass as the original block,0
4545,4710,Q17,it has the same mass as the original block,0
4546,4739,Q17,it has the same mass as the original block,0
4547,4755,Q17,it has the same mass as the original block,0
4548,4764,Q17,it has the same mass as the original block,0
4549,4817,Q17,it has the same mass as the original block,0
4550,4819,Q17,it has the same mass as the original block,0
4551,4821,Q17,it has the same mass as the original block,0
4552,4782,Q17,it has the same mass as the original block,0
4553,4855,Q17,it has the same mass as the original block,0
4554,4871,Q17,it has the same mass as the original block,0
4555,4864,Q17,it has the same mass as the original block,0
4556,4866,Q17,it has the same mass as the original block,0
4557,4892,Q17,it has the same mass as the original block,0
4558,4897,Q17,it has the same mass as the original block,0
4559,4910,Q17,it has the same mass as the original block,0
4560,4898,Q17,it has the same mass as the original block,0
4561,4906,Q17,it has the same mass as the original block,0
4562,4902,Q17,it has the same mass as the original block,0
4563,4886,Q17,it has the same mass as the original block,0
4564,4217,Q12,it has the same volume as the original block,0
4565,4236,Q12,it has the same volume as the original block,0
4566,4227,Q12,it has the same volume as the original block,0
4567,4254,Q12,it has the same volume as the original block,0
4568,4253,Q12,it has the same volume as the original block,0
4569,4257,Q12,it has the same volume as the original block,0
4570,4275,Q12,it has the same volume as the original block,0
4571,4288,Q12,it has the same volume as the original block,0
4572,4313,Q12,it has the same volume as the original block,0
4573,4291,Q12,it has the same volume as the original block,0
4574,4282K,Q12,it has the same volume as the original block,0
4575,4293,Q12,it has the same volume as the original block,0
4576,4330,Q12,it has the same volume as the original block,0
4577,4393,Q12,it has the same volume as the original block,0
4578,4390,Q12,it has the same volume as the original block,0
4579,4384,Q12,it has the same volume as the original block,0
4580,4383,Q12,it has the same volume as the original block,0
4581,4382,Q12,it has the same volume as the original block,0
4582,4410,Q12,it has the same volume as the original block,0
4583,4411,Q12,it has the same volume as the original block,0
4584,4400,Q12,it has the same volume as the original block,0
4585,4407,Q12,it has the same volume as the original block,0
4586,4397,Q12,it has the same volume as the original block,0
4587,4442,Q12,it has the same volume as the original block,0
4588,4424,Q12,it has the same volume as the original block,0
4589,4434,Q12,it has the same volume as the original block,0
4590,4426,Q12,it has the same volume as the original block,0
4591,4440,Q12,it has the same volume as the original block,0
4592,4432,Q12,it has the same volume as the original block,0
4593,4435,Q12,it has the same volume as the original block,0
4594,4455,Q12,it has the same volume as the original block,0
4595,4454,Q12,it has the same volume as the original block,0
4596,4458,Q12,it has the same volume as the original block,0
4597,4452,Q12,it has the same volume as the original block,0
4598,4408,Q12,it has the same volume as the original block,0
4599,4479,Q12,it has the same volume as the original block,0
4600,4520,Q12,it has the same volume as the original block,0
4601,4498,Q12,it has the same volume as the original block,0
4602,4484,Q12,it has the same volume as the original block,0
4603,4326,Q12,it has the same volume as the original block,0
4604,4350,Q12,it has the same volume as the original block,0
4605,4550,Q12,it has the same volume as the original block,0
4606,4573,Q12,it has the same volume as the original block,0
4607,4571,Q12,it has the same volume as the original block,0
4608,4566,Q12,it has the same volume as the original block,0
4609,4554,Q12,it has the same volume as the original block,0
4610,4535,Q12,it has the same volume as the original block,0
4611,4540,Q12,it has the same volume as the original block,0
4612,4560,Q12,it has the same volume as the original block,0
4613,4548,Q12,it has the same volume as the original block,0
4614,4559,Q12,it has the same volume as the original block,0
4615,4531,Q12,it has the same volume as the original block,0
4616,4545,Q12,it has the same volume as the original block,0
4617,4314,Q12,it has the same volume as the original block,0
4618,4316,Q12,it has the same volume as the original block,0
4619,4642,Q12,it has the same volume as the original block,0
4620,4678,Q12,it has the same volume as the original block,0
4621,4676,Q12,it has the same volume as the original block,0
4622,4666,Q12,it has the same volume as the original block,0
4623,4646,Q12,it has the same volume as the original block,0
4624,4602,Q12,it has the same volume as the original block,0
4625,4591,Q12,it has the same volume as the original block,0
4626,4627,Q12,it has the same volume as the original block,0
4627,4623,Q12,it has the same volume as the original block,0
4628,4609,Q12,it has the same volume as the original block,0
4629,4607,Q12,it has the same volume as the original block,0
4630,4613,Q12,it has the same volume as the original block,0
4631,4592,Q12,it has the same volume as the original block,0
4632,4542,Q12,it has the same volume as the original block,0
4633,4508,Q12,it has the same volume as the original block,0
4634,4539,Q12,it has the same volume as the original block,0
4635,4637,Q12,it has the same volume as the original block,0
4636,4297,Q12,it has the same volume as the original block,0
4637,4717,Q12,it has the same volume as the original block,0
4638,4714,Q12,it has the same volume as the original block,0
4639,4731,Q12,it has the same volume as the original block,0
4640,4729,Q12,it has the same volume as the original block,0
4641,4759,Q12,it has the same volume as the original block,0
4642,4766,Q12,it has the same volume as the original block,0
4643,4710,Q12,it has the same volume as the original block,0
4644,4739,Q12,it has the same volume as the original block,0
4645,4773,Q12,it has the same volume as the original block,0
4646,4769,Q12,it has the same volume as the original block,0
4647,4818,Q12,it has the same volume as the original block,0
4648,4786,Q12,it has the same volume as the original block,0
4649,4783,Q12,it has the same volume as the original block,0
4650,4787,Q12,it has the same volume as the original block,0
4651,4799,Q12,it has the same volume as the original block,0
4652,4836,Q12,it has the same volume as the original block,0
4653,4832,Q12,it has the same volume as the original block,0
4654,4833,Q12,it has the same volume as the original block,0
4655,4828,Q12,it has the same volume as the original block,0
4656,4830,Q12,it has the same volume as the original block,0
4657,4855,Q12,it has the same volume as the original block,0
4658,4860,Q12,it has the same volume as the original block,0
4659,4866,Q12,it has the same volume as the original block,0
4660,4892,Q12,it has the same volume as the original block,0
4661,4891,Q12,it has the same volume as the original block,0
4662,4898,Q12,it has the same volume as the original block,0
4663,4898,Q12,it has the same volume as the original block,0
4664,4921,Q12,it has the same volume as the original block,0
4665,4923,Q12,it has the same volume as the original block,0
4666,4920,Q12,it has the same volume as the original block,0
4667,4887,Q12,it has the same volume as the original block,0
4668,4233,Q19,"it has the same volume, but half the density of the original block",0
4669,4230,Q19,"it has the same volume, but half the density of the original block",0
4670,4234,Q19,"it has the same volume, but half the density of the original block",0
4671,4236,Q19,"it has the same volume, but half the density of the original block",0
4672,4228,Q19,"it has the same volume, but half the density of the original block",0
4673,4254,Q19,"it has the same volume, but half the density of the original block",0
4674,4256,Q19,"it has the same volume, but half the density of the original block",0
4675,4253,Q19,"it has the same volume, but half the density of the original block",0
4676,4244,Q19,"it has the same volume, but half the density of the original block",0
4677,4293F,Q19,"it has the same volume, but half the density of the original block",0
4678,4269,Q19,"it has the same volume, but half the density of the original block",0
4679,4288,Q19,"it has the same volume, but half the density of the original block",0
4680,4313,Q19,"it has the same volume, but half the density of the original block",0
4681,4318,Q19,"it has the same volume, but half the density of the original block",0
4682,4291,Q19,"it has the same volume, but half the density of the original block",0
4683,4282K,Q19,"it has the same volume, but half the density of the original block",0
4684,4293,Q19,"it has the same volume, but half the density of the original block",0
4685,4325,Q19,"it has the same volume, but half the density of the original block",0
4686,4391,Q19,"it has the same volume, but half the density of the original block",0
4687,4393,Q19,"it has the same volume, but half the density of the original block",0
4688,4386,Q19,"it has the same volume, but half the density of the original block",0
4689,4411,Q19,"it has the same volume, but half the density of the original block",0
4690,4400,Q19,"it has the same volume, but half the density of the original block",0
4691,4397,Q19,"it has the same volume, but half the density of the original block",0
4692,4416,Q19,"it has the same volume, but half the density of the original block",0
4693,4442,Q19,"it has the same volume, but half the density of the original block",0
4694,4440,Q19,"it has the same volume, but half the density of the original block",0
4695,4432,Q19,"it has the same volume, but half the density of the original block",0
4696,4454,Q19,"it has the same volume, but half the density of the original block",0
4697,4239,Q19,"it has the same volume, but half the density of the original block",0
4698,4408,Q19,"it has the same volume, but half the density of the original block",0
4699,4465,Q19,"it has the same volume, but half the density of the original block",0
4700,4472,Q19,"it has the same volume, but half the density of the original block",0
4701,4518,Q19,"it has the same volume, but half the density of the original block",0
4702,4479,Q19,"it has the same volume, but half the density of the original block",0
4703,4482,Q19,"it has the same volume, but half the density of the original block",0
4704,4520,Q19,"it has the same volume, but half the density of the original block",0
4705,4498,Q19,"it has the same volume, but half the density of the original block",0
4706,4492,Q19,"it has the same volume, but half the density of the original block",0
4707,4522,Q19,"it has the same volume, but half the density of the original block",0
4708,4515,Q19,"it has the same volume, but half the density of the original block",0
4709,4488,Q19,"it has the same volume, but half the density of the original block",0
4710,4571,Q19,"it has the same volume, but half the density of the original block",0
4711,4572,Q19,"it has the same volume, but half the density of the original block",0
4712,4574,Q19,"it has the same volume, but half the density of the original block",0
4713,4559,Q19,"it has the same volume, but half the density of the original block",0
4714,4371,Q19,"it has the same volume, but half the density of the original block",0
4715,4648,Q19,"it has the same volume, but half the density of the original block",0
4716,4632,Q19,"it has the same volume, but half the density of the original block",0
4717,4643,Q19,"it has the same volume, but half the density of the original block",0
4718,4659,Q19,"it has the same volume, but half the density of the original block",0
4719,4660,Q19,"it has the same volume, but half the density of the original block",0
4720,4602,Q19,"it has the same volume, but half the density of the original block",0
